,house_rules,host_since,host_response_rate,host_listings_count,host_total_listings_count,host_verifications,latitude,longitude,room_type,accommodates,bathrooms,bedrooms,beds,security_deposit_perc,cleaning_fee_perc,guests_included,extra_people_perc,maximum_minimum_nights,availability_365,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_location,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,reviews_per_month,price,family,pool,luxury,private,studio,len_amenities,PCA
1345,True,2018,207.87734241908007,2.0,2.0,190.42857142857142,-33.87741,151.22008,True,2,1.0,1.0,1.0,0.0,47.0,1,0.0,2,139,5,5,80.0,10.0,2,2,0,1.15,150,False,False,False,False,False,33,-1412.7117623642741
5725,False,2015,207.87734241908007,1.0,1.0,192.99492385786803,-33.9007,151.17666,True,2,1.0,1.0,1.0,133.0,67.0,1,0.0,1,153,14,14,93.0,10.0,1,1,0,3.44,150,False,False,False,False,False,25,780.6152884345031
7117,False,2012,207.87734241908007,1.0,1.0,237.06749555950267,-33.8756,151.21489,True,4,2.0,2.0,2.0,267.0,113.0,3,27.0,5,56,22,12,98.0,10.0,1,1,0,0.81,150,False,False,False,False,False,41,-1368.7056762561465
8981,True,2016,207.87734241908007,1.0,1.0,118.5,-33.829390000000004,151.19803000000002,True,4,2.0,2.0,2.0,333.0,79.0,2,23.0,5,117,49,30,94.0,10.0,1,1,0,1.5,150,False,False,False,False,False,26,780.6093254504889
7305,True,2016,207.87734241908007,1.0,1.0,246.8955223880597,-33.77479,151.08642,True,5,2.0,3.0,3.0,467.0,67.0,5,20.0,2,0,2,2,90.0,10.0,1,1,0,0.31,150,False,False,False,False,False,26,780.6181454659284
823,True,2018,207.87734241908007,1.0,1.0,190.49040307101728,-33.99055,151.1412,True,7,1.0,3.0,5.0,0.0,56.99999999999999,2,20.0,2,161,11,11,88.0,10.0,1,1,0,1.59,150,False,False,False,False,False,28,-1440.7069514312784
4300,False,2015,207.87734241908007,1.0,1.0,237.06749555950267,-33.81864,151.09422,True,4,1.0,2.0,2.0,100.0,60.0,2,0.0,3,192,10,10,100.0,10.0,1,1,0,1.53,150,False,False,False,False,False,33,780.5950379619582
1777,False,2012,207.87734241908007,3.0,3.0,200.42513863216266,-33.89257,151.18508,True,2,1.0,0.0,0.0,133.0,47.0,2,0.0,2,267,127,36,100.0,10.0,3,3,0,4.01,150,False,False,False,False,False,42,778.6095093215567
7010,False,2015,207.87734241908007,279.0,279.0,192.99492385786803,-33.89397,151.19998,True,4,2.0,2.0,3.0,167.0,143.0,4,0.0,5,155,6,6,100.0,10.0,197,197,0,4.19,150,False,False,True,False,False,34,780.609959652728
3212,False,2016,207.87734241908007,62.0,62.0,250.50738916256157,-33.87746,151.21584,True,4,1.0,1.0,1.0,233.0,90.0,2,27.0,5,233,28,14,95.0,10.0,40,40,0,1.14,150,False,False,False,False,False,26,-738.9151025272886
4289,False,2011,207.87734241908007,1.0,1.0,142.28571428571428,-33.9031,151.17471,True,2,1.0,1.0,1.0,2667.0,50.0,1,0.0,2,96,7,6,100.0,10.0,1,1,0,0.41,150,False,False,False,False,False,16,-1440.6606976687835
3745,False,2017,207.87734241908007,1.0,1.0,190.49040307101728,-33.833290000000005,151.19749,False,2,1.0,1.0,1.0,133.0,33.0,1,0.0,1,363,2,2,100.0,10.0,1,0,1,0.2,150,False,False,False,False,False,15,-1444.69782719535
3726,False,2014,207.87734241908007,1.0,1.0,247.59587955625992,-33.83356,150.97134,True,3,1.5,2.0,2.0,333.0,87.0,3,20.0,6,128,11,6,96.0,9.0,1,1,0,0.63,150,False,False,False,False,False,16,-1108.7687403859627
7187,True,2017,207.87734241908007,1.0,1.0,202.7209026128266,-33.63159,151.33178999999998,True,2,1.0,1.0,1.0,0.0,27.0,2,23.0,1,180,16,16,99.0,10.0,1,1,0,5.05,150,False,False,False,False,False,34,-1438.6881567044995
1855,True,2014,207.87734241908007,2.0,2.0,210.69677419354838,-33.796009999999995,151.28415,True,4,1.0,2.0,3.0,233.0,40.0,2,10.0,2,107,13,13,98.0,10.0,2,2,0,5.65,150,False,False,False,False,False,30,780.5947819267585
775,False,2017,207.87734241908007,2.0,2.0,231.26506024096386,-33.67329,151.1841,True,4,2.0,2.0,2.0,0.0,33.0,2,43.0,1,0,13,3,95.0,10.0,2,2,0,0.55,150,False,False,False,False,False,20,780.6254814613694
7237,False,2015,207.87734241908007,2.0,2.0,197.92198581560282,-33.89728,151.26995,True,2,1.0,1.0,1.0,0.0,67.0,1,0.0,2,0,3,3,87.0,10.0,1,1,0,1.41,150,False,False,False,False,False,15,-1348.7208228833356
7177,True,2018,207.87734241908007,4.0,4.0,190.42857142857142,-33.81372,151.24018999999998,False,4,1.0,2.0,2.0,0.0,40.0,1,0.0,2,89,9,7,96.0,9.0,4,1,3,0.66,150,False,False,False,True,False,16,-1440.6867842395168
7171,True,2019,139.25,10.0,10.0,229.1060070671378,-33.89597,151.2714,True,4,1.0,2.0,3.0,333.0,167.0,1,0.0,5,203,1,1,100.0,8.0,10,10,0,1.0,150,False,False,False,False,False,8,780.6200124880486
7260,False,2014,207.87734241908007,1.0,1.0,179.28947368421052,-33.86928,151.22383,True,4,1.0,1.0,2.0,200.0,53.0,2,7.000000000000001,3,119,34,32,97.0,9.0,1,1,0,2.77,150,False,False,False,False,False,33,-1378.6897426965916
1827,True,2015,207.87734241908007,0.0,0.0,227.12709030100334,-33.905,151.21016,True,4,1.0,1.0,2.0,0.0,13.0,1,17.0,1,336,1,1,100.0,10.0,1,1,0,1.0,150,False,True,False,False,False,17,-1462.674820039638
7352,False,2016,207.87734241908007,8.0,8.0,247.59587955625992,-33.8747,151.19846,True,2,1.0,0.0,1.0,333.0,73.0,1,0.0,7,308,35,35,96.0,10.0,7,7,0,3.22,150,False,True,False,False,False,21,778.6047049722987
1762,False,2013,207.87734241908007,2.0,2.0,227.12709030100334,-33.87625,151.19753,True,4,1.0,1.0,2.0,267.0,65.0,1,7.000000000000001,2,301,2,2,100.0,10.0,2,1,1,2.0,150,False,False,False,False,False,35,780.6163284378317
7400,False,2015,157.0,4.0,4.0,247.59587955625992,-33.89768,151.27375,True,2,1.0,1.0,1.0,83.0,33.0,1,0.0,1,210,221,55,95.0,10.0,4,4,0,6.2,150,False,False,False,False,False,34,780.6020719230297
8942,True,2013,167.73684210526315,1.0,1.0,227.12709030100334,-33.89249,151.2845,True,4,1.0,2.0,2.0,333.0,53.0,1,0.0,2,4,24,12,95.0,10.0,1,1,0,0.34,150,False,False,False,False,False,28,780.6160871733216
7433,False,2014,207.87734241908007,1.0,1.0,237.06749555950267,-33.77272,151.28205,True,2,1.0,1.0,1.0,333.0,33.0,1,0.0,2,85,1,1,100.0,10.0,1,1,0,1.0,150,False,False,True,False,False,30,-1440.6962225932552
5171,False,2015,207.87734241908007,3.0,3.0,193.44848484848484,-33.794740000000004,151.18657,True,6,1.0,2.0,3.0,200.0,83.0,1,0.0,2,207,11,11,93.0,10.0,3,3,0,1.89,150,False,False,False,False,False,32,-1288.7212677392706
2060,True,2017,207.87734241908007,1.0,1.0,190.49040307101728,-33.82103,151.24673,True,3,1.0,1.0,2.0,0.0,13.0,2,13.0,1,0,26,26,94.0,10.0,1,1,0,5.31,150,False,False,False,False,False,14,780.6167083579766
6990,False,2017,226.92957746478874,74.0,74.0,192.99492385786803,-33.901920000000004,151.21105,True,4,1.0,1.0,2.0,333.0,73.0,2,7.000000000000001,2,0,31,8,99.0,10.0,64,64,0,1.29,150,False,False,False,False,False,29,780.6288335473317
7448,False,2012,207.87734241908007,2.0,2.0,192.99492385786803,-33.92663,151.25886,True,3,1.0,1.0,2.0,333.0,80.0,1,0.0,5,173,1,0,100.0,10.0,2,2,0,0.04,150,False,False,False,False,False,53,780.625405682816
9134,True,2013,207.87734241908007,2.0,2.0,227.12709030100334,-33.89238,151.1861,True,4,1.0,0.0,2.0,0.0,80.0,2,10.0,5,342,13,13,94.0,10.0,2,2,0,1.65,150,False,False,False,False,False,27,780.6050522454154
8483,False,2014,207.87734241908007,2.0,2.0,241.26315789473685,-33.64274,151.31053,True,3,1.0,1.0,2.0,662.0,26.0,2,17.0,2,91,11,11,98.0,10.0,2,2,0,2.39,151,False,False,False,False,False,39,-1406.7036593817816
9421,True,2011,167.73684210526315,1.0,1.0,200.42513863216266,-33.730920000000005,151.30017,True,4,2.0,2.0,2.0,397.0,66.0,4,20.0,2,105,31,20,95.0,10.0,1,1,0,1.6,151,False,False,False,False,False,35,-1408.7011926433465
6738,False,2017,207.87734241908007,1.0,1.0,190.49040307101728,-33.950590000000005,151.2519,True,4,1.0,2.0,2.0,331.0,79.0,4,0.0,3,112,18,18,100.0,10.0,1,1,0,3.55,151,False,False,False,False,False,17,-1420.6829512802972
3093,True,2019,207.87734241908007,1.0,1.0,156.0,-33.82347,151.14962,True,6,2.0,2.0,3.0,0.0,50.0,4,17.0,2,1,23,23,87.0,9.0,1,1,0,5.0,151,False,False,False,False,False,56,780.6288795286654
4064,True,2016,207.87734241908007,1.0,1.0,78.83333333333333,-33.846920000000004,151.21477,True,4,1.0,1.0,2.0,89.0,20.0,2,10.0,3,63,25,25,94.0,10.0,1,1,0,2.2,151,False,False,False,False,False,40,780.6223567095159
1560,False,2015,207.87734241908007,2.0,2.0,190.49040307101728,-33.87707,151.20637,True,3,1.0,1.0,2.0,662.0,99.0,2,60.0,6,267,1,1,100.0,10.0,2,2,0,0.42,151,False,False,False,False,False,28,780.6099679128882
7254,False,2013,207.87734241908007,2.0,2.0,247.59587955625992,-33.886140000000005,151.16724,True,4,1.0,2.0,2.0,331.0,99.0,1,0.0,2,150,7,7,100.0,10.0,1,1,0,0.89,151,False,False,False,False,False,16,780.5955836754317
6344,True,2018,207.87734241908007,1.0,1.0,267.39325842696627,-33.8006,151.27329,True,4,1.0,2.0,2.0,331.0,57.99999999999999,1,0.0,2,174,18,18,95.0,10.0,1,1,0,1.93,151,False,False,False,False,False,29,780.5944316329875
5555,False,2015,207.87734241908007,8.0,8.0,247.59587955625992,-33.87821,151.21434,True,4,1.0,1.0,1.0,131.0,65.0,2,20.0,3,34,128,25,97.0,10.0,7,7,0,3.65,153,False,False,False,False,False,30,-1432.6833269332349
7818,False,2015,207.87734241908007,25.0,25.0,197.92198581560282,-33.87444,151.19304,True,5,1.0,1.0,3.0,196.0,52.0,2,20.0,1,137,28,28,94.0,10.0,3,3,0,5.92,153,False,False,False,False,False,41,780.6121560171206
5620,True,2018,207.87734241908007,1.0,1.0,190.49040307101728,-33.7838,151.28821000000002,True,6,1.0,2.0,3.0,327.0,98.0,2,13.0,5,155,13,13,95.0,10.0,1,1,0,2.98,153,False,False,False,False,False,45,780.6218330802594
2085,True,2016,207.87734241908007,17.0,17.0,250.50738916256157,-33.81473,151.02271000000002,True,6,2.0,2.0,2.0,392.0,95.0,4,16.0,3,72,34,11,87.0,9.0,15,15,0,1.15,153,False,False,False,False,False,17,780.6068242590392
5700,False,2015,1093.4878048780488,3.0,3.0,227.12709030100334,-33.5969,151.32116000000002,False,2,1.0,1.0,1.0,332.0,33.0,1,0.0,2,365,10,4,98.0,10.0,3,1,2,0.52,153,False,False,False,False,False,14,780.5940276472784
4788,True,2015,207.87734241908007,5.0,5.0,246.8955223880597,-33.88726,151.19752,True,4,1.0,2.0,2.0,196.0,65.0,1,0.0,2,56,9,9,91.0,10.0,3,3,0,2.81,153,False,False,False,False,False,23,780.6165542229764
1873,False,2013,207.87734241908007,1.0,1.0,247.59587955625992,-33.91514,151.26503,True,3,1.0,1.0,2.0,0.0,65.0,1,0.0,3,285,42,29,95.0,10.0,1,1,0,2.18,153,False,False,False,False,False,21,-1460.687023317635
2954,False,2014,207.87734241908007,4.0,4.0,247.59587955625992,-33.87542,151.22656,True,2,1.0,1.0,1.0,649.0,45.0,1,0.0,3,127,195,79,96.0,10.0,4,4,0,4.64,154,False,False,False,False,True,48,-738.8971721829442
6896,False,2014,183.80327868852459,148.0,148.0,197.92198581560282,-33.86798,151.20453999999998,True,2,1.0,1.0,1.0,649.0,157.0,1,0.0,31,363,13,2,83.0,10.0,148,148,0,0.36,154,False,False,False,False,False,12,776.623266147486
7487,False,2014,183.80327868852459,148.0,148.0,197.92198581560282,-33.82325,151.19673,True,3,1.0,1.0,2.0,649.0,179.0,1,0.0,31,345,5,3,92.0,10.0,148,148,0,0.16,154,False,False,False,False,False,28,778.6265759928581
7259,False,2014,183.80327868852459,148.0,148.0,197.92198581560282,-33.868120000000005,151.20984,True,2,1.0,1.0,1.0,649.0,157.0,1,0.0,31,242,6,0,83.0,10.0,148,148,0,0.31,154,False,False,False,False,False,24,778.6486518573388
4921,False,2017,207.87734241908007,83.0,83.0,246.6153846153846,-33.89318,151.20055,True,6,1.0,2.0,3.0,194.0,61.0,4,12.0,3,85,24,24,88.0,9.0,9,5,4,4.62,154,False,False,False,False,False,33,778.6095148265858
1256,False,2014,183.80327868852459,148.0,148.0,197.92198581560282,-33.837790000000005,151.20893,True,2,1.0,1.0,1.0,649.0,157.0,1,0.0,31,292,2,1,80.0,9.0,148,148,0,0.11,154,False,False,False,False,False,22,780.6449341027065
7123,False,2015,207.87734241908007,36.0,36.0,920.1111111111111,-33.91265,151.24488,True,2,1.0,1.0,1.0,260.0,114.0,1,0.0,7,215,25,19,93.0,10.0,32,32,0,1.27,154,False,False,False,False,False,41,780.6013752349123
5565,False,2018,207.87734241908007,24.0,24.0,166.25,-33.796620000000004,151.18778,True,5,1.0,2.0,3.0,192.0,77.0,1,0.0,2,116,6,6,100.0,10.0,23,23,0,6.0,156,False,False,False,False,False,24,-738.9029547055642
9769,True,2015,207.87734241908007,1.0,1.0,247.59587955625992,-33.87995,151.20662,False,2,1.0,1.0,1.0,128.0,32.0,1,0.0,4,0,3,0,93.0,9.0,1,0,1,0.08,156,False,False,True,False,False,19,-1408.6656405046658
310,True,2018,207.87734241908007,3.0,3.0,193.44848484848484,-33.87321,151.19758000000002,True,4,1.0,1.0,2.0,128.0,32.0,1,0.0,2,271,27,27,90.0,10.0,3,3,0,2.24,156,False,False,False,False,False,16,780.6095341936252
9642,True,2015,183.80327868852459,17.0,17.0,247.59587955625992,-33.89675,151.27393999999998,True,2,1.0,1.0,1.0,160.0,96.0,1,0.0,3,264,12,5,86.0,9.0,16,16,0,0.38,156,False,False,False,False,False,28,780.6093760487656
2682,False,2016,183.80327868852459,5.0,5.0,197.92198581560282,-33.87738,151.204,True,4,1.0,1.0,2.0,128.0,32.0,1,0.0,2,0,46,38,95.0,10.0,5,5,0,2.99,156,False,False,False,False,False,15,780.6262600402802
722,False,2012,207.87734241908007,1.0,1.0,317.2,-33.8884,151.25552,True,4,1.0,1.0,2.0,96.0,80.0,2,16.0,2,76,41,23,94.0,10.0,1,1,0,2.1,156,False,False,False,False,False,29,780.6171343906391
8280,False,2013,162.33333333333334,2.0,2.0,247.59587955625992,-33.77185,151.27682,True,5,1.0,3.0,3.0,0.0,57.99999999999999,1,0.0,2,352,1,1,100.0,10.0,2,2,0,0.15,156,False,False,False,False,False,21,780.5986613615362
2699,False,2016,207.87734241908007,2.0,2.0,210.69677419354838,-33.75918,150.72703,True,6,2.0,3.0,4.0,192.0,63.0,5,19.0,1,279,103,32,91.0,9.0,1,1,0,2.8,156,True,True,False,False,False,49,780.6045548050722
3733,True,2018,207.87734241908007,3.0,3.0,193.44848484848484,-33.87324,151.19673,True,4,1.0,1.0,2.0,128.0,32.0,1,0.0,2,241,28,28,89.0,10.0,3,3,0,2.58,156,False,False,False,False,False,16,780.6119791882537
2711,False,2014,207.87734241908007,124.0,124.0,247.59587955625992,-33.86813,151.20445,True,3,1.0,1.0,1.0,160.0,115.0,2,26.0,14,364,7,1,93.0,10.0,122,122,0,0.16,156,False,False,False,False,False,31,780.6015952893429
3439,False,2014,207.87734241908007,3.0,3.0,246.8955223880597,-33.87791,151.21063999999998,True,3,1.0,1.0,2.0,192.0,38.0,2,38.0,10,206,112,22,94.0,10.0,3,3,0,2.09,156,False,False,False,False,False,49,-738.8826050579072
8362,False,2016,207.87734241908007,2.0,2.0,237.06749555950267,-34.08476,151.14369,True,4,1.0,2.0,4.0,0.0,38.0,2,38.0,2,157,70,25,98.0,10.0,2,2,0,2.47,156,False,False,False,False,False,41,780.5907332816768
8063,False,2016,207.87734241908007,5.0,5.0,190.41855670103092,-33.86453,151.20821999999998,True,2,1.0,0.0,1.0,128.0,48.0,1,0.0,6,252,106,28,96.0,10.0,5,5,0,2.61,156,False,False,True,False,True,25,780.6058656199579
6721,False,2016,207.87734241908007,14.0,14.0,227.12709030100334,-33.88588,151.27986,True,9,1.0,2.0,6.0,112.0,61.0,4,16.0,14,317,135,29,93.0,10.0,14,14,0,4.29,156,False,False,False,False,False,45,-738.8976271681189
9653,False,2015,207.87734241908007,2.0,2.0,197.92198581560282,-33.84347,151.20533,True,4,1.0,1.0,2.0,256.0,64.0,2,22.0,2,112,52,36,98.0,10.0,1,1,0,2.81,156,False,False,False,False,False,44,-1408.6834753335525
3159,False,2016,183.80327868852459,5.0,5.0,197.92198581560282,-33.87553,151.20476000000002,True,4,1.0,1.0,2.0,128.0,32.0,1,0.0,2,0,14,3,95.0,10.0,5,5,0,0.79,156,False,False,False,False,False,17,780.616688390188
7434,True,2017,207.87734241908007,5.0,5.0,190.42857142857142,-33.900659999999995,151.21459,True,4,2.0,2.0,2.0,321.0,77.0,4,19.0,1,0,68,62,99.0,10.0,3,3,0,5.09,156,False,False,False,False,False,40,780.6291554182073
5530,True,2015,207.87734241908007,6.0,6.0,247.59587955625992,-33.87376,151.19703,True,4,1.0,1.0,2.0,128.0,32.0,1,0.0,1,281,40,39,97.0,10.0,6,6,0,3.23,156,False,False,False,False,False,19,780.6069959626043
8813,False,2014,232.2622950819672,1.0,1.0,190.41855670103092,-33.79497,151.26668,True,4,1.0,2.0,2.0,321.0,64.0,2,19.0,1,354,11,3,96.0,10.0,1,1,0,0.66,156,False,False,False,False,False,32,780.597583490532
6148,True,2019,207.87734241908007,3.0,3.0,190.49040307101728,-33.87869,151.20428,True,4,2.0,2.0,2.0,0.0,32.0,1,0.0,2,3,1,1,100.0,10.0,3,2,1,1.0,156,False,False,True,False,False,15,-1408.6855412523405
7523,False,2014,154.44444444444446,1.0,1.0,227.12709030100334,-33.6389,151.32485,True,4,1.0,2.0,2.0,321.0,26.0,3,19.0,2,325,49,6,94.0,10.0,1,1,0,0.94,156,False,False,False,False,False,24,780.5894011015439
1639,False,2015,207.87734241908007,6.0,6.0,247.59587955625992,-33.874990000000004,151.1963,True,4,1.0,1.0,2.0,128.0,32.0,1,0.0,2,275,20,15,94.0,10.0,6,6,0,1.27,156,False,False,False,False,False,22,780.6120135511866
9598,True,2018,207.87734241908007,19.0,19.0,190.49040307101728,-33.87409,151.19437,True,3,1.0,0.0,2.0,192.0,38.0,2,16.0,1,163,36,36,94.0,10.0,3,3,0,5.63,156,False,False,False,False,False,29,780.5922501751967
3791,True,2016,207.87734241908007,20.0,20.0,178.59622641509435,-33.88373,151.20439,True,4,1.0,0.0,2.0,192.0,44.0,2,13.0,2,0,70,28,87.0,10.0,16,16,0,3.51,156,False,False,False,False,True,35,780.6287237407876
6586,True,2016,207.87734241908007,14.0,14.0,227.12709030100334,-33.88578,151.27309,True,9,1.0,2.0,8.0,122.0,74.0,4,16.0,1,348,32,28,96.0,10.0,14,14,0,2.23,156,False,False,False,False,False,44,-738.9126514722151
5316,False,2014,207.87734241908007,2.0,2.0,185.57831325301206,-33.8728,151.20797,True,4,2.0,2.0,2.0,321.0,54.0,1,0.0,5,38,6,2,93.0,10.0,2,1,1,0.11,156,False,False,False,False,False,41,770.6149847213351
3166,False,2013,207.87734241908007,1.0,1.0,288.5,-33.870740000000005,151.22305,True,2,1.0,1.0,1.0,127.0,32.0,1,0.0,2,125,283,80,90.0,10.0,1,1,0,3.88,157,False,False,False,False,False,25,780.6170737594234
3070,False,2017,207.87734241908007,1.0,1.0,237.06749555950267,-33.884440000000005,151.20687,True,3,1.0,1.0,1.0,94.0,44.0,2,16.0,1,100,85,48,97.0,10.0,1,1,0,4.4,159,False,False,False,False,False,27,780.5887075758387
5012,False,2016,207.87734241908007,1.0,1.0,185.57831325301206,-33.626,151.14438,True,2,1.0,1.0,1.0,314.0,41.0,1,0.0,2,349,15,2,100.0,10.0,1,1,0,0.46,159,False,False,False,False,False,42,780.5860681016784
6304,False,2014,207.87734241908007,2.0,2.0,210.69677419354838,-33.887890000000006,151.20696,True,3,1.0,1.0,1.0,220.00000000000003,38.0,2,25.0,4,181,16,4,89.0,9.0,2,2,0,0.56,159,False,False,False,False,False,22,780.6017450821244
6787,False,2018,207.87734241908007,1.0,1.0,229.1060070671378,-33.88848,151.20725,True,4,1.0,1.0,2.0,189.0,50.0,1,0.0,2,10,15,12,97.0,10.0,1,1,0,1.1,159,False,False,False,False,False,14,780.6254065799362
3078,False,2012,207.87734241908007,1.0,1.0,190.41855670103092,-33.89097,151.25232,True,3,1.0,1.0,2.0,0.0,63.0,1,0.0,1,0,2,2,80.0,10.0,1,1,0,0.32,159,False,False,False,False,False,23,-1348.6912119498431
4505,True,2018,1093.4878048780488,4.0,4.0,198.97058823529412,-33.84714,151.07395,True,6,2.0,2.0,3.0,189.0,50.0,4,0.0,1,83,111,110,98.0,10.0,4,4,0,9.07,159,False,False,True,False,False,58,780.611049002863
9524,True,2017,207.87734241908007,4.0,4.0,199.11494252873564,-33.89147,151.20488999999998,False,3,1.0,0.0,2.0,0.0,0.0,1,0.0,1,355,1,1,100.0,10.0,4,0,4,0.25,159,False,False,False,False,True,18,780.5875560151619
7604,False,2016,207.87734241908007,7.0,7.0,210.69677419354838,-33.84753,151.07253,True,5,1.0,1.0,2.0,85.0,31.0,2,19.0,1,118,124,48,91.0,10.0,7,7,0,4.16,159,False,False,False,False,False,33,780.5921879196969
6881,False,2018,1093.4878048780488,44.0,44.0,190.49040307101728,-33.82309,151.08022,True,4,2.0,2.0,2.0,314.0,85.0,4,0.0,2,68,13,11,91.0,10.0,27,27,0,1.01,159,False,False,False,False,False,30,778.6080552237771
1097,False,2013,207.87734241908007,4.0,4.0,192.99492385786803,-33.78922,151.24889,True,7,1.0,2.0,5.0,314.0,79.0,4,13.0,7,205,38,11,95.0,9.0,3,3,0,1.02,159,False,False,False,False,False,42,780.6289783777903
4558,False,2018,207.87734241908007,7.0,7.0,190.42857142857142,-34.03573,151.09587,True,6,2.0,2.0,3.0,220.00000000000003,81.0,4,6.0,1,52,4,4,90.0,10.0,6,6,0,2.55,159,False,False,True,False,False,28,780.6100107610886
1141,False,2015,167.73684210526315,3.0,3.0,250.50738916256157,-33.92431,151.18706,True,4,1.0,1.0,1.0,189.0,44.0,1,19.0,2,9,38,8,96.0,10.0,3,1,1,0.71,159,False,False,False,False,False,27,780.6208012662922
8937,True,2017,207.87734241908007,2.0,2.0,200.42513863216266,-33.84255,151.01308,True,8,2.5,4.0,4.0,189.0,62.0,1,0.0,2,82,13,13,94.0,10.0,1,1,0,2.98,159,False,False,False,False,False,25,780.5728602074194
8907,False,2011,154.9,1.0,1.0,237.06749555950267,-33.79063,151.28694,True,4,1.0,1.0,2.0,629.0,38.0,2,6.0,2,190,11,8,98.0,10.0,1,1,0,0.66,159,False,False,False,False,False,31,-742.898911098
5193,False,2018,1093.4878048780488,44.0,44.0,190.49040307101728,-33.81788,151.00942,True,5,2.0,2.0,3.0,314.0,85.0,4,25.0,2,30,19,19,81.0,9.0,27,27,0,3.1,159,False,False,False,False,False,15,780.617572870309
3974,False,2013,226.92957746478874,102.0,102.0,195.0,-33.87754,151.20299,True,4,1.0,1.0,2.0,125.0,47.0,3,12.0,3,71,257,62,91.0,10.0,22,22,0,6.62,159,False,False,False,False,False,42,780.596256378849
6357,False,2018,207.87734241908007,11.0,11.0,267.39325842696627,-33.82656,151.0849,True,5,2.0,2.0,2.0,126.0,94.0,1,0.0,2,59,7,7,97.0,10.0,9,9,0,2.33,159,False,False,True,False,False,25,780.6052896457551
5181,True,2018,207.87734241908007,10.0,10.0,190.42857142857142,-33.77555,151.27024,True,6,2.0,2.0,2.0,189.0,94.0,6,9.0,2,14,5,5,96.0,10.0,7,7,0,2.11,159,False,False,False,False,False,29,-738.8973320624856
1327,False,2013,207.87734241908007,3.0,3.0,250.50738916256157,-33.8814,151.2118,True,2,1.0,1.0,1.0,0.0,44.0,2,19.0,1,121,180,78,98.0,10.0,3,3,0,7.28,159,False,False,False,True,False,37,780.6231998139934
8525,False,2016,207.87734241908007,1.0,1.0,199.11494252873564,-33.95387,151.08437,True,5,1.0,1.0,2.0,440.00000000000006,79.0,2,9.0,7,349,4,4,100.0,10.0,1,1,0,0.78,159,False,False,False,False,False,42,780.6053840626683
3435,False,2014,329.5731707317073,110.0,110.0,200.42513863216266,-33.88241,151.20301,True,4,1.0,1.0,4.0,0.0,31.0,4,19.0,1,63,119,54,94.0,10.0,95,95,0,4.85,159,False,False,False,False,False,32,780.6097869552691
9596,True,2019,207.87734241908007,4.0,4.0,190.49040307101728,-33.86788,151.20394,True,4,1.0,1.0,3.0,189.0,50.0,2,16.0,3,117,3,3,100.0,10.0,4,4,0,2.37,159,False,False,False,False,False,45,780.6122681097888
5110,True,2014,207.87734241908007,7.0,7.0,190.42857142857142,-33.883070000000004,151.19797,True,5,1.0,2.0,3.0,126.0,38.0,3,6.0,1,24,9,9,89.0,10.0,7,7,0,4.15,159,False,True,False,False,False,29,780.6263700051832
9286,True,2016,207.87734241908007,2.0,2.0,204.5595238095238,-33.88273,151.20415,True,4,1.0,1.0,1.0,189.0,38.0,2,13.0,1,325,136,53,93.0,10.0,1,1,0,4.57,159,False,False,False,False,False,48,780.6052750461973
8029,False,2018,207.87734241908007,6.0,6.0,190.49040307101728,-33.88407,151.20172,False,3,1.0,1.0,2.0,126.0,0.0,3,0.0,1,158,1,1,100.0,10.0,6,0,6,0.67,159,False,False,False,False,False,19,589.9778165417431
